dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg,n_folds
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,4.0,0.2913300423000348,0.1533853753120291,24.921811466136283,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,6.0,0.22613076596416876,0.14208314426288343,21.30655205637992,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,8.0,0.20076867936844126,0.13597168189962522,19.37394402021443,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,12.0,0.18694367765589479,0.12999979290865757,17.9812296801626,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,16.0,0.19317799420617363,0.12686361880035496,17.748276461045215,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,24.0,0.18474551502906528,0.1378010295106429,17.25065925785498,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,32.0,0.16155086901573384,0.12158310353730521,16.619655980141584,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,48.0,0.151394116044135,0.10826478932031763,16.37334545692798,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,129.26459791146698,64.0,0.14947366122968422,0.10018510591055772,16.469651292878332,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,0.0,0.5914303664460995,0.20074515639995963,38.521233244177516,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,0.125,0.6037229010798368,0.20082531169112158,38.970940797192554,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,0.25,0.6123469019883206,0.2017472222981639,39.299008932391516,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,0.5,0.6181454901253197,0.205707408372204,39.48756169426484,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,0.75,0.6093764844827202,0.21107498606246214,39.08931318530651,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,1.0,0.5885621000174458,0.21616715432900271,38.22529099329783,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,1.25,0.5595221570745179,0.21980070108843153,36.995836452399246,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,1.5,0.5251579701950341,0.22116257781914583,35.49813715269435,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,2.0,0.45605531074252903,0.21562157376843483,32.27640581468894,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,3.0,0.35667942487094695,0.18360880617584519,28.087628474333563,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,4.0,0.2916371660320382,0.15336359671328206,24.936883834703337,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,6.0,0.22624657560509004,0.14208213958900318,21.313582389174933,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,8.0,0.200823583211106,0.13600977154820815,19.376238857568467,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,12.0,0.18701702033523113,0.12999603026700413,17.98535453312752,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,16.0,0.19321390444855596,0.12688956530409068,17.750167178882936,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,24.0,0.1848223820495818,0.13773170811357652,17.253023893743528,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,32.0,0.1614809285099622,0.12136321516735732,16.61915993916719,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,48.0,0.15133018576354482,0.10812800592943861,16.37208089162853,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,139.46700296449637,64.0,0.14943484141589727,0.10010847663232102,16.46879047173581,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,0.0,0.5909243505059925,0.20064219961694382,38.50243453909709,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,0.125,0.6033444989789932,0.20071418884122733,38.95559983567514,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,0.25,0.6121042040664707,0.20162687815843802,39.28925168114515,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,0.5,0.6181781592104455,0.20558171522908725,39.48892312783242,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,0.75,0.609657734805924,0.2109702576470105,39.100718951444115,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,1.0,0.589035619182573,0.2161033448968621,38.244549862841964,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,1.25,0.5601155808336834,0.21978858373479707,37.02096561363838,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,1.5,0.5258414172004027,0.22120829946577808,35.527547503421324,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,2.0,0.45669003388289503,0.21578907821093413,32.30600351789222,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,3.0,0.3570670818698112,0.18385906158245952,28.103272887823955,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,4.0,0.29190151528824765,0.15334570163782954,24.949844838454062,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,6.0,0.22634644896621933,0.14208102235931955,21.31963702631042,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,8.0,0.20087079676505284,0.13604278242273188,19.378202211272406,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,12.0,0.18708052739708556,0.12999281396575674,17.988899385702553,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,16.0,0.1932453965817882,0.12691293240131335,17.75180100260895,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,24.0,0.18488893822612879,0.1376736585593811,17.255051559956158,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,32.0,0.16142162954476189,0.12117506060470849,16.61875021670952,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,48.0,0.15127576441615315,0.10801163983251502,16.3710015881255,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,150.4746483582522,64.0,0.1494017993611106,0.10004342391036512,16.46805490173103,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,0.0,0.5904847400278823,0.2005528200395531,38.486082176848,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,0.125,0.603014281954597,0.2006179625320237,38.942207668826335,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,0.25,0.6118904956338052,0.2015227576160508,39.280656461821835,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,0.5,0.6182013693545738,0.20547280386143277,39.489896701423575,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,0.75,0.6098954107322146,0.21087915306673946,39.11035526914927,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,1.0,0.5894397123465519,0.21604735011883272,38.26097464387983,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,1.25,0.5606240058522921,0.21977705271612574,37.04247709030605,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,1.5,0.5264281278360621,0.22124652526969438,35.552772365818285,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,2.0,0.45723644382469963,0.21593194448913405,32.33143749353933,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,3.0,0.3574013391547716,0.18407472996240926,28.116710119855345,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,4.0,0.29212897656663894,0.15333094689231946,24.961651210855706,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,6.0,0.22643253448431722,0.14207987037815997,21.324849623774984,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,8.0,0.20091139136145175,0.1360713558277035,19.379882765186,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,12.0,0.18713545307156004,0.12999006775013178,17.991945514664653,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,16.0,0.1932729264616057,0.12693380470696283,17.75321166082686,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,24.0,0.1849464848582256,0.13762490708189445,17.25679033078685,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,32.0,0.16137128240417753,0.12101399073018487,16.61841073542044,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,48.0,0.1512293796862415,0.10791251282975735,16.370079577260764,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,162.35108891171686,64.0,0.14937363817411892,0.0999881088727085,16.467425837254407,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,0.0,0.5901034687408306,0.20047534034738781,38.47188458030052,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,0.125,0.6027268078124755,0.2005347286399128,38.93054543457518,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,0.25,0.6117030527086292,0.20143276523374373,39.273115059901826,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,0.5,0.618217711015481,0.20537855360403187,39.490587828803015,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,0.75,0.6100966637548828,0.2108000483155598,39.11851317544169,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,1.0,0.5897848458834948,0.2159983738927078,38.27499533991361,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,1.25,0.5610597473675868,0.21976631549138878,37.06089992403025,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,1.5,0.5269318265149247,0.22127858488186083,35.57441161729875,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,2.0,0.4577066781640576,0.2160539154297642,32.353292350957815,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,3.0,0.35768941817740146,0.1842604725446591,28.12825248074583,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,4.0,0.292324646741204,0.1533187390772765,24.97185648827687,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,6.0,0.22650670210267587,0.14207873587942943,21.32933596851668,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,8.0,0.2009462906125127,0.13609606167188115,19.38132187734712,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,12.0,0.18718290959498796,0.1299877241634699,17.994562905259716,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,16.0,0.19329692879131705,0.1269523267597468,17.75442876478308,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,24.0,0.18499618489480235,0.13758385556099215,17.258281493096863,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,32.0,0.16132847973285755,0.12087605140447925,16.618128571332598,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,48.0,0.15118980191651904,0.10782797418365349,16.369291323680223,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,175.16489560465368,64.0,0.14934960985164258,0.09994100756827691,16.46688748424492,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,0.0,0.5897732667317379,0.20040826077460783,38.45957734422334,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,0.125,0.6024770480829972,0.20046280205983205,38.92041054610868,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,0.25,0.6115391804943909,0.20135505163198614,39.266520069156925,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,0.5,0.6182290855871638,0.205297078662213,39.49107399286311,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,0.75,0.6102673803657293,0.2107314713599562,39.12543205577235,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,1.0,0.5900798406612997,0.21595565365445457,38.28697362824808,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,1.25,0.5614333044917024,0.21975647563715697,37.07668383209891,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,1.5,0.5273642856804455,0.22130554981325576,35.59297818395208,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,2.0,0.45811124799268,0.2161581352594823,32.372070942775714,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,3.0,0.3579375951108089,0.1844203619161135,28.13816771345982,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,4.0,0.2924929328977032,0.15330860391376494,24.980628868577003,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,6.0,0.22657057660059107,0.1420776523971985,21.33319625835571,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,8.0,0.20097629037510964,0.13611740375534367,19.382554716513553,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,12.0,0.18722387805315427,0.12998572443345904,17.996811784546896,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,16.0,0.19331780903496837,0.12696867619362628,17.755478226806307,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,24.0,0.18503906879860293,0.1375492044807586,17.25956045492933,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,32.0,0.1612920471261239,0.12075787748516124,16.61789332536236,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,48.0,0.15115600051690128,0.1077558051825898,16.368616970738024,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,188.9900514857269,64.0,0.14932908809264833,0.09990085143817298,16.466426494740073,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,0.0,0.589487637957555,0.20035024840142157,38.44892304361125,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,0.125,0.6022604221276959,0.20040069811025107,38.91161819451983,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,0.25,0.6113963013706302,0.20128799143889475,39.26076851741048,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,0.5,0.6182368853531808,0.20522671174986798,39.491412024813435,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,0.75,0.6104124249181665,0.2106721006086114,39.13130960742533,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,1.0,0.5903321456405392,0.2159184757702273,38.29721440929941,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,1.25,0.5617536345612107,0.21974756655210634,37.09021154196507,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,1.5,0.5277356034023427,0.22132828805942656,35.60891085187376,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,2.0,0.4584592439853771,0.21624725271879383,32.38820570351244,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,3.0,0.3581513178132758,0.18455794261268985,28.146685497831744,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,4.0,0.2926376414373572,0.1533001616013406,24.9881687944411,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,6.0,0.2266255676228896,0.14207664000174072,21.336517117796117,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,8.0,0.20100207612585969,0.13613582548755732,19.38361121737144,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,12.0,0.1872592201150835,0.12998401786633285,17.998743959600166,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,16.0,0.1933359392901701,0.12698304534982255,17.75638266037219,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,24.0,0.18507604378287482,0.1375198924528576,17.260657557157593,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,32.0,0.1612610025066623,0.12065660301672848,16.61769661469742,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,48.0,0.15112710903662568,0.10769414276444764,16.36803972618809,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,203.9063788282749,64.0,0.14931154668339303,0.09986658034383195,16.466031559078804,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,220.0,0.0,0.5892408172516858,0.20030012459807797,38.43971012057937,5
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,RBF-von-Mises NW smoother,multiplicative_rbf_vm,220.0,0.125,0.6020728023142123,0.20034711357227944,38.904452430447144,5
