dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,4.0,0.38444823650010107,0.16742235029317487,26.952287942316485
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,6.0,0.3844548459396248,0.16742840835895195,26.952484000510516
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,8.0,0.3844615434081332,0.16743443649576759,26.952683724992074
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,12.0,0.3844751971310808,0.1674464047703653,26.953093944435533
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,16.0,0.3844891872735274,0.1674582586562526,26.953518150951158
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,24.0,0.38451813682056496,0.16748163712395966,26.954406781372775
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,32.0,0.38454831502884435,0.16750459902322434,26.95534623381627
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,48.0,0.3846120712855659,0.16754937674788187,26.957364872533937
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.2287608322258445,64.0,0.3846799225485884,0.16759278924848392,26.959550073569137
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,0.0,0.3844756398299855,0.16643257268525355,26.955850380446122
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,0.125,0.38447586116172683,0.16643305633610608,26.955854573631587
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,0.25,0.38447608307120795,0.1664335398042603,26.95585878945645
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,0.5,0.38447652862080883,0.16643450619297248,26.955867288933906
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,0.75,0.3844769764736347,0.16643547185239518,26.955875878697718
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,1.0,0.38447742662454515,0.16643643678353515,26.95588455856743
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,1.25,0.3844778790684137,0.16643740098739893,26.955893328362993
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,1.5,0.3844783338001262,0.16643836446499177,26.955902187904666
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,2.0,0.38447925010670003,0.16644028924538978,26.955920175509476
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,3.0,0.38448110995048435,0.16644413013521087,26.95595721980603
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,4.0,0.3844830058333407,0.16644795951740524,26.955995680083475
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,6.0,0.3844869044427776,0.16645558401654686,26.95607680354213
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,8.0,0.3844909434208294,0.16646316325798982,26.956163456703223
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,12.0,0.3844994326818411,0.16647818802674436,26.95635300241337
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,16.0,0.38450845450609417,0.16649303793507614,26.956563631326937
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,24.0,0.38452802314359913,0.16652222953551263,26.957045499151747
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,32.0,0.38454951085761835,0.16655077054914105,26.95760397593071
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,48.0,0.3845977399768224,0.16660602818219614,26.95893186255529
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.3620750542651252,64.0,0.38465222190100845,0.1666590587225934,26.960512075871986
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,0.0,0.38473380359874715,0.16548738721586156,26.96331403768126
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,0.125,0.3847337757202383,0.16548797582519212,26.963310437928612
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,0.25,0.3847337487700796,0.1654885642062673,26.96330687037375
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,0.5,0.38473369764989823,0.1654897402839727,26.96329983171203
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,0.75,0.3847336502283914,0.16549091544963135,26.96329292140562
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,1.0,0.38473360649577926,0.16549208970390208,26.963286139164865
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,1.25,0.38473356644231543,0.1654932630474474,26.963279484700927
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,1.5,0.38473353005828603,0.16549443548093218,26.9632729577258
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,2.0,0.3847334682598404,0.1654967776204013,26.963260285094172
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,3.0,0.3847333882723635,0.16550145100831323,26.963236457115308
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,4.0,0.3847333659230171,0.1655061099115236,26.963214637080988
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,6.0,0.38473349173765936,0.1655153844438241,26.963176949264806
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,8.0,0.384733840980173,0.1655246015857217,26.96314708044821
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises kernel smoother,multiplicative_rbf_vm,1.5098531828123503,12.0,0.38473519146267915,0.16554286523541845,26.963110250258346
